Date,Close,Open,Low,High,Volume,Return,Range,HL_ratio
2011-08-30,3085.8763723995175,3045.4058625975567,3035.288235147066,3126.3468822014784,217910.0,0.01666666666666683,91.05864705441218,0.029508196721311535
2011-08-31,3075.7587449490275,3075.7587449490275,3045.4058625975567,3095.9939998500076,154900.0,-0.003278688524590123,50.588137252450906,0.016447368421052565
2011-09-01,3045.4058625975567,3075.7587449490275,3045.4058625975567,3095.9939998500076,88640.0,-0.009868421052631637,50.588137252450906,0.016611295681063055
2011-09-05,3126.3468822014784,3055.523490048047,3055.523490048047,3126.3468822014784,128140.0,0.02657807308970095,70.82339215343154,0.022653721682847894
2011-09-06,3278.1112939588315,3085.8763723995175,3075.7587449490275,3278.1112939588315,335010.0,0.04854368932038833,202.35254900980408,0.061728395061728294
2011-09-07,3439.9933331666753,3439.9933331666753,3379.287568463734,3439.9933331666753,351220.0,0.04938271604938271,60.70576470294145,0.017647058823529446
2011-09-08,3611.992999825009,3571.5224900230482,3571.5224900230482,3611.992999825009,199080.0,0.050000000000000044,40.470509801960816,0.011204481792717068
2011-09-09,3733.4045292308915,3692.9340194289307,3642.34588217648,3783.992666483343,462320.0,0.03361344537815114,141.64678430686308,0.037940379403794036
2011-09-12,3571.5224900230482,3733.4045292308915,3551.2872351220676,3794.110293933833,253400.0,-0.043360433604335946,242.82305881176535,0.0679886685552408
2011-09-13,3571.5224900230482,3571.5224900230482,3399.5228233647144,3591.7577449240284,211660.0,0.0,192.234921559314,0.05382436260623223
2011-09-14,3692.9340194289307,3571.5224900230482,3399.5228233647144,3743.522156681382,1580440.0,0.03399433427762033,343.9993333166676,0.09315068493150688
2011-09-15,3642.34588217648,3682.8163919784406,3520.934352770597,3703.051646879421,96580.0,-0.013698630136986245,182.1172941088239,0.049999999999999975
2011-09-16,3652.46350962697,3662.58113707746,3541.1696076715775,3682.8163919784406,192680.0,0.002777777777777768,141.64678430686308,0.038781163434903045
2011-09-19,3672.6987645279505,3642.34588217648,3642.34588217648,3703.051646879421,127520.0,0.005540166204986097,60.705764702940996,0.01652892561983462
2011-09-20,3622.110627275499,3672.6987645279505,3601.875372374519,3682.8163919784406,142580.0,-0.01377410468319562,80.94101960392163,0.02234636871508376
2011-09-21,3632.2282547259892,3622.110627275499,3611.992999825009,3672.6987645279505,145910.0,0.0027932960893854997,60.70576470294145,0.016713091922005607
2011-09-22,3773.8750390328523,3622.110627275499,3622.110627275499,3804.227921384323,549540.0,0.03899721448467974,182.1172941088239,0.04825737265415548
2011-09-23,3692.9340194289307,3692.9340194289307,3692.9340194289307,3814.3455488348136,222360.0,-0.02144772117962468,121.4115294058829,0.03287671232876719
2011-09-26,3601.875372374519,3692.9340194289307,3601.875372374519,3733.4045292308915,123190.0,-0.02465753424657524,131.52915685637254,0.03651685393258417
2011-09-27,3622.110627275499,3642.34588217648,3611.992999825009,3672.6987645279505,797840.0,0.00561797752808979,60.70576470294145,0.016759776536312884
2011-09-28,3753.639784131872,3642.34588217648,3642.34588217648,3753.639784131872,325840.0,0.036312849162011274,111.29390195539236,0.029649595687331515
2011-09-29,3763.7574115823622,3753.639784131872,3723.2869017804014,3804.227921384323,483200.0,0.0026954177897573484,80.94101960392163,0.021505376344085985
2011-09-30,3945.874705691186,3773.8750390328523,3763.7574115823622,3945.874705691186,737100.0,0.048387096774193505,182.1172941088239,0.046153846153846136
2011-10-03,4127.9919998000105,4047.0509801960884,3955.9923331416767,4138.1096272505,396210.0,0.04615384615384621,182.11729410882344,0.044117647058823393
2011-10-04,3925.639450790206,4127.9919998000105,3925.639450790206,4127.9919998000105,213540.0,-0.0490196078431373,202.35254900980453,0.051546391752577345
2011-10-05,3885.168940988245,3844.698431186284,3794.110293933833,3986.345215493147,388370.0,-0.010309278350515427,192.234921559314,0.04947916666666661
2011-10-06,3844.698431186284,3885.168940988245,3814.3455488348136,3986.345215493147,233410.0,-0.01041666666666674,171.99966665833335,0.044736842105263054
2011-10-07,3885.168940988245,3814.3455488348136,3814.3455488348136,3925.639450790206,222080.0,0.010526315789473717,111.29390195539236,0.02864583333333331
2011-10-10,3794.110293933833,3875.0513135377546,3794.110293933833,3915.5218233397154,241720.0,-0.0234375,121.41152940588245,0.031999999999999945
2011-10-11,3611.992999825009,3753.639784131872,3611.992999825009,3844.698431186284,500900.0,-0.04799999999999993,232.7054313612748,0.06442577030812317
2011-10-12,3682.8163919784406,3551.2872351220676,3541.1696076715775,3733.4045292308915,337020.0,0.019607843137254832,192.234921559314,0.05219780219780214
2011-10-13,3763.7574115823622,3662.58113707746,3642.34588217648,3794.110293933833,185400.0,0.0219780219780219,151.76441175735317,0.040322580645161255
2011-10-14,3763.7574115823622,3682.8163919784406,3682.8163919784406,3824.4631762853037,239790.0,0.0,141.64678430686308,0.03763440860215053
2011-10-17,3713.1692743299113,3713.1692743299113,3662.58113707746,3794.110293933833,122470.0,-0.013440860215053752,131.529156856373,0.03542234332425071
2011-10-18,3804.227921384323,3773.8750390328523,3753.639784131872,3895.2865684387352,276740.0,0.02452316076294281,141.64678430686308,0.03723404255319149
2011-10-19,3804.227921384323,3773.8750390328523,3743.522156681382,3854.8160586367744,131110.0,0.0,111.29390195539236,0.02925531914893615
2011-10-20,3743.522156681382,3773.8750390328523,3692.9340194289307,3804.227921384323,588790.0,-0.015957446808510523,111.29390195539236,0.029729729729729707
2011-10-21,3703.051646879421,3733.4045292308915,3703.051646879421,3783.992666483343,195480.0,-0.010810810810810922,80.94101960392209,0.021857923497267846
2011-10-24,3703.051646879421,3703.051646879421,3692.9340194289307,3763.7574115823622,148240.0,0.0,70.82339215343154,0.01912568306010929
2011-10-25,3682.8163919784406,3672.6987645279505,3672.6987645279505,3733.4045292308915,131270.0,-0.005464480874316835,60.705764702940996,0.016483516483516394
2011-10-26,3692.9340194289307,3692.9340194289307,3672.6987645279505,3713.1692743299113,105180.0,0.0027472527472527375,40.470509801960816,0.010958904109589022
2011-10-27,3662.58113707746,3692.9340194289307,3642.34588217648,3703.051646879421,158940.0,-0.008219178082191747,60.705764702940996,0.016574585635359025
2011-10-28,3703.051646879421,3662.58113707746,3662.58113707746,3743.522156681382,243640.0,0.011049723756906049,80.94101960392209,0.021857923497267846
2011-10-31,3601.875372374519,3703.051646879421,3601.875372374519,3723.2869017804014,207800.0,-0.02732240437158462,121.41152940588245,0.03370786516853927
2011-11-01,3642.34588217648,3601.875372374519,3601.875372374519,3703.051646879421,346720.0,0.011235955056179803,101.17627450490181,0.027777777777777665
2011-11-02,3601.875372374519,3642.34588217648,3601.875372374519,3672.6987645279505,119310.0,-0.011111111111111072,70.82339215343154,0.019662921348314603
2011-11-03,3652.46350962697,3642.34588217648,3642.34588217648,3672.6987645279505,312790.0,0.014044943820224587,30.352882351470726,0.00831024930747924
2011-11-04,3652.46350962697,3622.110627275499,3622.110627275499,3672.6987645279505,102710.0,0.0,50.58813725245136,0.013850415512465443
2011-11-07,3591.7577449240284,3652.46350962697,3591.7577449240284,3682.8163919784406,123900.0,-0.016620498614958512,91.05864705441218,0.02535211267605639
2011-11-08,3561.4048625725577,3581.6401174735383,3541.1696076715775,3622.110627275499,114900.0,-0.008450704225352101,80.94101960392163,0.02272727272727269
2011-11-09,3541.1696076715775,3591.7577449240284,3541.1696076715775,3591.7577449240284,190540.0,-0.005681818181818121,50.588137252450906,0.014285714285714228
2011-11-10,3520.934352770597,3531.0519802210874,3510.816725320107,3541.1696076715775,230760.0,-0.005714285714285783,30.352882351470726,0.008620689655172431
2011-11-11,3490.581470419126,3490.581470419126,3490.581470419126,3561.4048625725577,225300.0,-0.008620689655172487,70.82339215343154,0.020289855072463767
2011-11-14,3490.581470419126,3490.581470419126,3480.463842968636,3510.816725320107,225190.0,0.0,30.352882351470726,0.008695652173913061
2011-11-15,3490.581470419126,3379.287568463734,3379.287568463734,3520.934352770597,339550.0,0.0,141.64678430686308,0.04057971014492753
2011-11-16,3520.934352770597,3490.581470419126,3490.581470419126,3591.7577449240284,118850.0,0.008695652173912993,101.17627450490227,0.028735632183908063
2011-11-17,3541.1696076715775,3500.6990978696167,3500.6990978696167,3571.5224900230482,146180.0,0.005747126436781658,70.82339215343154,0.019999999999999997
2011-11-18,3551.2872351220676,3520.934352770597,3520.934352770597,3551.2872351220676,158180.0,0.0028571428571428914,30.352882351470726,0.008547008547008565
2011-11-21,3551.2872351220676,3551.2872351220676,3541.1696076715775,3571.5224900230482,60760.0,0.0,30.352882351470726,0.008547008547008565
2011-11-22,3551.2872351220676,3561.4048625725577,3551.2872351220676,3591.7577449240284,83390.0,0.0,40.470509801960816,0.011396011396011377
2011-11-23,3581.6401174735383,3551.2872351220676,3541.1696076715775,3581.6401174735383,100750.0,0.008547008547008517,40.470509801960816,0.011299435028248568
2011-11-24,3591.7577449240284,3581.6401174735383,3541.1696076715775,3591.7577449240284,84720.0,0.0028248587570620654,50.588137252450906,0.014084507042253466
2011-11-25,3591.7577449240284,3591.7577449240284,3591.7577449240284,3601.875372374519,58820.0,0.0,10.117627450490545,0.0028169014084507946
2011-11-28,3601.875372374519,3581.6401174735383,3581.6401174735383,3652.46350962697,178790.0,0.0028169014084507005,70.82339215343154,0.019662921348314603
2011-11-29,3601.875372374519,3581.6401174735383,3561.4048625725577,3632.2282547259892,52860.0,0.0,70.82339215343154,0.019662921348314603
2011-11-30,3591.7577449240284,3591.7577449240284,3591.7577449240284,3632.2282547259892,59500.0,-0.002808988764045006,40.470509801960816,0.011267605633802798
2011-12-01,3561.4048625725577,3581.6401174735383,3561.4048625725577,3591.7577449240284,28130.0,-0.008450704225352101,30.352882351470726,0.008522727272727291
2011-12-02,3581.6401174735383,3581.6401174735383,3561.4048625725577,3611.992999825009,226270.0,0.005681818181818343,50.58813725245136,0.014124293785310806
2011-12-05,3753.639784131872,3753.639784131872,3753.639784131872,3753.639784131872,230570.0,0.04802259887005644,0.0,0.0
2011-12-06,3935.757078240696,3935.757078240696,3935.757078240696,3935.757078240696,110380.0,0.04851752021563338,0.0,0.0
2011-12-07,4107.756744899029,4127.9919998000105,4047.0509801960884,4127.9919998000105,681030.0,0.04370179948586106,80.94101960392209,0.019704433497537026
2011-12-08,3925.639450790206,4097.63911744854,3925.639450790206,4107.756744899029,245400.0,-0.04433497536945796,182.11729410882344,0.04639175257731945
2011-12-09,3794.110293933833,3783.992666483343,3783.992666483343,3915.5218233397154,178040.0,-0.03350515463917525,131.52915685637254,0.034666666666666575
2011-12-12,3945.874705691186,3773.8750390328523,3773.8750390328523,3976.227588042657,452710.0,0.040000000000000036,202.35254900980453,0.051282051282051315
2011-12-13,3895.2865684387352,3925.639450790206,3895.2865684387352,3966.1099605921668,383880.0,-0.012820512820512775,70.82339215343154,0.01818181818181818
2011-12-14,3935.757078240696,3895.2865684387352,3895.2865684387352,3935.757078240696,140330.0,0.010389610389610393,40.470509801960816,0.010282776349614378
2011-12-15,3935.757078240696,3925.639450790206,3875.0513135377546,3935.757078240696,390780.0,0.0,60.70576470294145,0.015424164524421625
2011-12-16,4127.9919998000105,3905.4041958892253,3905.4041958892253,4127.9919998000105,1030150.0,0.04884318766066853,222.58780391078517,0.05392156862745105
2011-12-19,4148.227254700991,4006.5804703941276,4006.5804703941276,4168.462509601971,854410.0,0.004901960784313708,161.88203920784326,0.03902439024390237
2011-12-20,3976.227588042657,3996.4628429436375,3966.1099605921668,4148.227254700991,117480.0,-0.04146341463414638,182.1172941088239,0.04580152671755723
2011-12-21,3945.874705691186,3945.874705691186,3854.8160586367744,3996.4628429436375,100250.0,-0.007633587786259555,141.64678430686308,0.035897435897435895
2011-12-22,3935.757078240696,3844.698431186284,3804.227921384323,3935.757078240696,323370.0,-0.002564102564102555,131.529156856373,0.03341902313624682
2011-12-23,3945.874705691186,3895.2865684387352,3834.580803735794,3996.4628429436375,82770.0,0.0025706940874035134,161.88203920784372,0.041025641025641074
2011-12-26,3976.227588042657,3945.874705691186,3854.8160586367744,3976.227588042657,85860.0,0.007692307692307665,121.41152940588245,0.030534351145038115
2011-12-27,3996.4628429436375,3945.874705691186,3864.9336860872645,4087.521489998049,97370.0,0.0050890585241731845,222.58780391078471,0.055696202531645526
2011-12-28,4006.5804703941276,3996.4628429436375,3885.168940988245,4047.0509801960884,132380.0,0.0025316455696202667,161.88203920784326,0.04040404040404034
2011-12-29,4203.795571268469,4027.3399546967057,3985.820986091585,4203.795571268469,245300.0,0.049222797927465756,217.97458517688392,0.051851851851851934
2011-12-30,4172.656344814628,4131.137376209507,4110.377891906947,4203.795571268469,233960.0,-0.007407407407407529,93.41767936152155,0.022388059701492543
2012-01-03,4141.517118360787,4151.896860512068,4068.8589233018265,4203.795571268469,79520.0,-0.007462686567164201,134.93664796664234,0.032581453634085246
2012-01-04,4048.099438999266,4089.618407604387,4048.099438999266,4151.896860512068,36660.0,-0.022556390977443552,103.79742151280198,0.02564102564102571
2012-01-05,4068.8589233018265,4048.099438999266,3996.2007282428654,4068.8589233018265,103500.0,0.00512820512820511,72.65819505896116,0.01785714285714285
2012-01-06,4079.2386654531065,4058.479181150546,4027.3399546967057,4110.377891906947,120550.0,0.0025510204081631294,83.03793721024158,0.02035623409669217
2012-01-09,4006.5804703941453,4027.3399546967057,3985.820986091585,4089.618407604387,75280.0,-0.01781170483460559,103.79742151280198,0.025906735751295408
2012-01-10,4016.9602125454257,4006.5804703941453,3954.6817596377446,4016.9602125454257,55220.0,0.002590673575129543,62.278452907681185,0.01550387596899229
2012-01-11,4016.9602125454257,4037.7196968479857,3985.820986091585,4037.7196968479857,29780.0,0.0,51.89871075640076,0.012919896640826852
2012-01-12,4016.9602125454257,4016.9602125454257,3944.3020174864646,4016.9602125454257,234870.0,0.0,72.65819505896116,0.018087855297157614
2012-01-13,3944.3020174864646,3985.820986091585,3944.3020174864646,4027.3399546967057,109340.0,-0.018087855297157618,83.03793721024113,0.02105263157894731
2012-01-16,3975.441243940305,3975.441243940305,3882.0235645787834,3975.441243940305,88060.0,0.007894736842105177,93.41767936152155,0.023498694516971286
2012-01-17,3840.5045959736626,3902.783048881344,3840.5045959736626,3944.3020174864646,59730.0,-0.03394255874673635,103.79742151280198,0.0270270270270271
2012-01-18,3975.441243940305,3861.264080276223,3861.264080276223,3975.441243940305,27190.0,0.03513513513513522,114.17716366408195,0.028720626631853804
2012-01-19,4006.5804703941453,3975.441243940305,3913.1627910326238,4027.3399546967057,193890.0,0.007832898172323688,114.17716366408195,0.028497409326424892
2012-01-20,4016.9602125454257,3985.820986091585,3985.820986091585,4027.3399546967057,61490.0,0.002590673575129543,41.51896860512079,0.010335917312661527
2012-01-30,4027.3399546967057,4016.9602125454257,3985.820986091585,4048.099438999266,52660.0,0.0025839793281652312,62.278452907681185,0.015463917525773238
2012-01-31,3996.2007282428654,3996.2007282428654,3975.441243940305,4037.7196968479857,82210.0,-0.0077319587628865705,62.27845290768073,0.015584415584415512
2012-02-01,3965.0615017890245,3996.2007282428654,3944.3020174864646,3996.2007282428654,125920.0,-0.007792207792207906,51.89871075640076,0.013089005235602073
2012-02-02,4016.9602125454257,4027.3399546967057,3965.0615017890245,4079.2386654531065,153590.0,0.01308900523560208,114.17716366408195,0.02842377260981914
2012-02-03,4027.3399546967057,4027.3399546967057,4016.9602125454257,4131.137376209507,179440.0,0.0025839793281652312,114.17716366408149,0.028350515463917432
2012-02-06,3996.2007282428654,3996.2007282428654,3985.820986091585,4048.099438999266,56020.0,-0.0077319587628865705,62.278452907681185,0.015584415584415626
2012-02-07,3996.2007282428654,3996.2007282428654,3975.441243940305,4016.9602125454257,136930.0,0.0,41.51896860512079,0.010389610389610417
2012-02-08,3996.2007282428654,3975.441243940305,3975.441243940305,4027.3399546967057,101350.0,0.0,51.89871075640076,0.012987012987012965
2012-02-09,3965.0615017890245,3996.2007282428654,3965.0615017890245,3996.2007282428654,33680.0,-0.007792207792207906,31.13922645384082,0.007853403141361336
2012-02-10,3996.2007282428654,3944.3020174864646,3923.542533183904,3996.2007282428654,35830.0,0.007853403141361293,72.65819505896116,0.018181818181818174
2012-02-13,3944.3020174864646,3933.922275335184,3933.922275335184,3985.820986091585,26100.0,-0.012987012987012991,51.89871075640076,0.013157894736842082
2012-02-14,3996.2007282428654,3944.3020174864646,3944.3020174864646,3996.2007282428654,56180.0,0.013157894736842035,51.89871075640076,0.012987012987012965
2012-02-15,3996.2007282428654,3965.0615017890245,3965.0615017890245,4027.3399546967057,38150.0,0.0,62.278452907681185,0.015584415584415626
2012-02-16,3985.820986091585,3975.441243940305,3975.441243940305,3985.820986091585,26240.0,-0.0025974025974027093,10.37974215127997,0.0026041666666666166
2012-02-17,3975.441243940305,4027.3399546967057,3975.441243940305,4027.3399546967057,15100.0,-0.0026041666666666297,51.89871075640076,0.013054830287206245
2012-02-20,3975.441243940305,4006.5804703941453,3965.0615017890245,4006.5804703941453,90930.0,0.0,41.51896860512079,0.010443864229765041
2012-02-21,3923.542533183904,3975.441243940305,3923.542533183904,3996.2007282428654,104280.0,-0.01305483028720622,72.65819505896116,0.01851851851851851
2012-02-22,3882.0235645787834,3913.1627910326238,3871.643822427503,3923.542533183904,137950.0,-0.010582010582010581,51.898710756401215,0.013368983957219346
2012-02-23,3975.441243940305,3902.783048881344,3840.5045959736626,3985.820986091585,271210.0,0.02406417112299475,145.3163901179223,0.03655352480417753
2012-02-24,4068.8589233018265,3996.2007282428654,3975.441243940305,4099.998149755667,229810.0,0.023498694516971286,124.55690581536237,0.030612244897959266
2012-02-27,4079.2386654531065,4048.099438999266,4027.3399546967057,4079.2386654531065,116350.0,0.0025510204081631294,51.89871075640076,0.012722646310432548
2012-02-28,4048.099438999266,4048.099438999266,3996.2007282428654,4099.998149755667,158590.0,-0.007633587786259555,103.79742151280198,0.02564102564102571
2012-02-29,4245.31453987359,4048.099438999266,4016.9602125454257,4245.31453987359,318960.0,0.04871794871794877,228.3543273281639,0.053789731051344776
2012-03-01,4432.149898596633,4307.59299278127,4266.07402417615,4432.149898596633,237500.0,0.044009779951100336,166.07587442048316,0.037470725995316256
2012-03-02,4432.149898596633,4504.808093655593,4338.732219235111,4504.808093655593,430460.0,0.0,166.07587442048225,0.037470725995316055
2012-03-05,4484.0486093530335,4463.289125050473,4463.289125050473,4587.846030865835,179670.0,0.011709601873536313,124.55690581536237,0.027777777777777853
2012-03-06,4266.07402417615,4484.0486093530335,4266.07402417615,4484.0486093530335,454090.0,-0.04861111111111116,217.97458517688392,0.05109489051094899
2012-03-07,4089.618407604387,4266.07402417615,4089.618407604387,4266.07402417615,188120.0,-0.041362530413625254,176.45561657176268,0.04314720812182736
2012-03-08,3954.6817596377446,4089.618407604387,3944.3020174864646,4120.757634058227,149050.0,-0.032994923857868064,176.45561657176268,0.04461942257217843
2012-03-09,3944.3020174864646,3923.542533183904,3923.542533183904,4027.3399546967057,117660.0,-0.002624671916010457,103.79742151280152,0.026315789473684164
2012-03-12,3944.3020174864646,3996.2007282428654,3944.3020174864646,4027.3399546967057,393650.0,0.0,83.03793721024113,0.02105263157894731
2012-03-13,3965.0615017890245,3944.3020174864646,3923.542533183904,4006.5804703941453,238830.0,0.005263157894736636,83.03793721024113,0.020942408376963293
2012-03-14,4037.7196968479857,3996.2007282428654,3944.3020174864646,4037.7196968479857,119320.0,0.018324607329842868,93.4176793615211,0.023136246786632286
2012-03-15,4141.517118360787,4037.7196968479857,3954.6817596377446,4141.517118360787,107030.0,0.02570694087403602,186.83535872304265,0.045112781954887125
2012-03-16,3996.2007282428654,4068.8589233018265,3996.2007282428654,4162.276602663348,180770.0,-0.0350877192982455,166.0758744204827,0.04155844155844156
2012-03-19,4006.5804703941453,3996.2007282428654,3954.6817596377446,4027.3399546967057,224070.0,0.0025974025974024872,72.65819505896116,0.018134715025906727
2012-03-20,3996.2007282428654,3965.0615017890245,3965.0615017890245,4016.9602125454257,73680.0,-0.002590673575129432,51.898710756401215,0.012987012987013078
2012-03-21,4006.5804703941453,3985.820986091585,3985.820986091585,4089.618407604387,152860.0,0.0025974025974024872,103.79742151280198,0.025906735751295408
2012-03-22,4006.5804703941453,4006.5804703941453,3985.820986091585,4016.9602125454257,63060.0,0.0,31.13922645384082,0.007772020725388679
2012-03-23,3996.2007282428654,3996.2007282428654,3985.820986091585,4037.7196968479857,135850.0,-0.002590673575129432,51.89871075640076,0.012987012987012965
2012-03-26,4006.5804703941453,3965.0615017890245,3965.0615017890245,4016.9602125454257,38840.0,0.0025974025974024872,51.898710756401215,0.012953367875647761
2012-03-27,3996.2007282428654,4048.099438999266,3975.441243940305,4048.099438999266,90420.0,-0.002590673575129432,72.65819505896116,0.018181818181818174
2012-03-28,4006.5804703941453,3965.0615017890245,3933.922275335184,4006.5804703941453,121840.0,0.0025974025974024872,72.65819505896116,0.018134715025906727
2012-03-29,4006.5804703941453,3985.820986091585,3985.820986091585,4058.479181150546,104900.0,0.0,72.65819505896116,0.018134715025906727
2012-03-30,4048.099438999266,4006.5804703941453,4006.5804703941453,4079.2386654531065,133260.0,0.010362694300518172,72.65819505896116,0.01794871794871794
2012-04-03,4068.8589233018265,4027.3399546967057,4016.9602125454257,4068.8589233018265,45820.0,0.00512820512820511,51.89871075640076,0.012755102040816304
2012-04-04,4037.7196968479857,4027.3399546967057,4016.9602125454257,4048.099438999266,95950.0,-0.007653061224489832,31.139226453840365,0.007712082262210762
2012-04-05,4037.7196968479857,4027.3399546967057,4027.3399546967057,4048.099438999266,187788.0,0.0,20.759484302560395,0.005141388174807212
2012-04-06,4048.099438999266,4037.7196968479857,4006.5804703941453,4068.8589233018265,75840.0,0.0025706940874037354,62.278452907681185,0.015384615384615425
2012-04-09,4131.137376209507,4079.2386654531065,4058.479181150546,4131.137376209507,48110.0,0.02051282051282044,72.65819505896116,0.017587939698492455
2012-04-10,4172.656344814628,4141.517118360787,4131.137376209507,4172.656344814628,41110.0,0.01005025125628145,41.51896860512079,0.009950248756218933
2012-04-11,4307.59299278127,4172.656344814628,4162.276602663348,4307.59299278127,141760.0,0.03233830845771157,145.3163901179223,0.03373493975903613
2012-04-12,4463.289125050473,4307.59299278127,4307.59299278127,4463.289125050473,357790.0,0.03614457831325302,155.69613226920228,0.0348837209302325
2012-04-13,4473.668867201753,4567.086546563274,4473.668867201753,4598.225773017115,240320.0,0.0023255813953488857,124.55690581536237,0.027842227378190334
2012-04-16,4608.605515168395,4463.289125050473,4442.529640747913,4618.985257319675,274890.0,0.030162412993039567,176.45561657176222,0.03828828828828815
2012-04-17,4567.086546563274,4567.086546563274,4432.149898596633,4598.225773017115,141590.0,-0.009009009009009028,166.07587442048225,0.036363636363636265
2012-04-18,4515.187835806873,4504.808093655593,4473.668867201753,4567.086546563274,121680.0,-0.011363636363636354,93.41767936152155,0.0206896551724138
2012-04-19,4463.289125050473,4473.668867201753,4463.289125050473,4556.706804411994,83940.0,-0.011494252873563204,93.41767936152155,0.02093023255813954
2012-04-20,4463.289125050473,4494.4283515043135,4307.59299278127,4494.4283515043135,43470.0,0.0,186.8353587230431,0.04186046511627908
2012-04-23,4463.289125050473,4618.985257319675,4463.289125050473,4618.985257319675,26380.0,0.0,155.69613226920228,0.0348837209302325
2012-04-24,4473.668867201753,4473.668867201753,4442.529640747913,4473.668867201753,14260.0,0.0023255813953488857,31.13922645383991,0.006960556844547431
2012-04-25,4484.0486093530335,4473.668867201753,4463.289125050473,4484.0486093530335,14490.0,0.0023201856148493682,20.75948430256085,0.004629629629629743
2012-04-26,4618.985257319675,4484.0486093530335,4442.529640747913,4618.985257319675,55340.0,0.030092592592592338,176.45561657176222,0.0382022471910111
2012-04-27,4556.706804411994,4618.985257319675,4463.289125050473,4618.985257319675,3270.0,-0.01348314606741563,155.69613226920228,0.034168564920273294
2012-05-02,4535.947320109434,4504.808093655593,4473.668867201753,4546.327062260714,131320.0,-0.004555808656036331,72.65819505896161,0.0160183066361557
2012-05-03,4359.491703537671,4463.289125050473,4359.491703537671,4463.289125050473,195010.0,-0.03890160183066371,103.79742151280152,0.02380952380952377
2012-05-04,4307.59299278127,4515.187835806873,4307.59299278127,4515.187835806873,198210.0,-0.011904761904761862,207.59484302560304,0.04819277108433727
2012-05-07,4307.59299278127,4276.45376632743,4276.45376632743,4390.630929991512,53570.0,0.0,114.1771636640824,0.026506024096385666
2012-05-08,4411.390414294072,4307.59299278127,4307.59299278127,4411.390414294072,114530.0,0.02409638554216853,103.79742151280152,0.023529411764705844
2012-05-09,4411.390414294072,4411.390414294072,4390.630929991512,4463.289125050473,161360.0,0.0,72.6581950589607,0.016470588235294008
2012-05-10,4411.390414294072,4369.871445688951,4369.871445688951,4452.909382899193,145720.0,0.0,83.03793721024158,0.018823529411764756
2012-05-11,4390.630929991512,4452.909382899193,4338.732219235111,4452.909382899193,94390.0,-0.004705882352941115,114.17716366408149,0.02600472813238762
2012-05-14,4338.732219235111,4317.97273493255,4317.97273493255,4369.871445688951,46790.0,-0.011820330969267157,51.89871075640076,0.011961722488038257
2012-05-15,4338.732219235111,4328.35247708383,4297.21325062999,4349.111961386391,608379.0,0.0,51.89871075640076,0.011961722488038257
2012-05-16,4328.35247708383,4349.111961386391,4317.97273493255,4349.111961386391,285220.0,-0.0023923444976078345,31.13922645384082,0.007194244604316619
2012-05-17,4328.35247708383,4328.35247708383,4328.35247708383,4349.111961386391,413510.0,0.0,20.75948430256085,0.004796163069544483
2012-05-18,4307.59299278127,4380.251187840231,4307.59299278127,4380.251187840231,424120.0,-0.004796163069544224,72.6581950589607,0.016867469879517958
2012-05-21,4317.97273493255,4307.59299278127,4255.69428202487,4349.111961386391,420140.0,0.00240963855421672,93.41767936152155,0.02163461538461539
2012-05-22,4338.732219235111,4317.97273493255,4297.21325062999,4338.732219235111,273920.0,0.004807692307692513,41.51896860512079,0.009569377990430648
2012-05-23,4349.111961386391,4307.59299278127,4297.21325062999,4349.111961386391,16080.0,0.0023923444976075015,51.89871075640076,0.011933174224343654
2012-05-24,4307.59299278127,4338.732219235111,4297.21325062999,4349.111961386391,416140.0,-0.009546539379474916,51.89871075640076,0.012048192771084317
2012-05-25,4317.97273493255,4307.59299278127,4307.59299278127,4401.010672142792,359530.0,0.00240963855421672,93.41767936152155,0.02163461538461539
2012-05-28,4328.35247708383,4317.97273493255,4307.59299278127,4359.491703537671,119610.0,0.0024038461538460343,51.89871075640076,0.011990407673860892
2012-05-29,4359.869606771347,4359.869606771347,4338.858186979678,4359.869606771347,127870.0,0.007281553398061247,21.01141979166914,0.0048192771084337345
2012-05-30,4349.363896875513,4359.869606771347,4349.363896875513,4359.869606771347,4220.0,-0.00240963855421672,10.505709895834116,0.0024154589371979626
2012-05-31,4349.363896875513,4349.363896875513,4328.352477083844,4359.869606771347,229400.0,0.0,31.517129687503257,0.007246376811594097
2012-06-01,4349.363896875513,4349.363896875513,4349.363896875513,4349.363896875513,0.0,0.0,0.0,0.0
2012-06-04,4139.249698958822,4412.3981562505205,4139.249698958822,4412.3981562505205,5270.0,-0.048309178743961345,273.14845729169883,0.06598984771573603
2012-06-05,4139.249698958822,4139.249698958822,4139.249698958822,4149.755408854656,53770.0,0.0,10.505709895834116,0.0025380710659897374
2012-06-06,4149.755408854656,4149.755408854656,4149.755408854656,4149.755408854656,20110.0,0.002538071065989689,0.0,0.0
2012-06-07,4202.283958333829,4149.755408854656,4149.755408854656,4202.283958333829,14930.0,0.012658227848101333,52.52854947917331,0.012500000000000105
2012-06-08,4412.3981562505205,4307.341057292175,4307.341057292175,4412.3981562505205,1600.0,0.050000000000000044,105.0570989583457,0.023809523809523805
2012-06-11,4349.363896875513,4307.341057292175,4307.341057292175,4359.869606771347,18240.0,-0.014285714285714235,52.5285494791724,0.01207729468599023
2012-06-12,4212.789668229663,4328.352477083844,4212.789668229663,4359.869606771347,7400.0,-0.03140096618357502,147.079938541684,0.034912718204488775
